amenity,name,geometry,icon,color
theatre,The Long Center for the Performing Arts,"POLYGON ((-97.7516321 30.2602291, -97.7516002 30.2602772, -97.7515212 30.2603964, -97.7514085 30.2605663, -97.7513534 30.2606192, -97.7513188 30.2606525, -97.7512352 30.2607053, -97.7511583 30.2607335, -97.7510922 30.2607474, -97.751084 30.2606968, -97.7510767 30.2606416, -97.7511388 30.2606239, -97.7511809 30.2605888, -97.7511308 30.2605359, -97.7511499 30.2605192, -97.7511194 30.2604869, -97.7507782 30.2601657, -97.7507133 30.2602159, -97.7507013 30.2602423, -97.7506909 30.2602677, -97.7506308 30.2602511, -97.7505776 30.2602364, -97.7505862 30.2602157, -97.7505904 30.2602057, -97.750597 30.2601897, -97.7506036 30.260174, -97.7506403 30.2601151, -97.7506564 30.2600972, -97.7506403 30.2600853, -97.7509058 30.2598765, -97.7509573 30.2599348, -97.7510021 30.2599155, -97.750963 30.259826, -97.7510682 30.2597884, -97.7511133 30.2598805, -97.7512261 30.2598388, -97.7512564 30.2598452, -97.7513497 30.2597728, -97.7516407 30.2600621, -97.7516173 30.2600825, -97.7516608 30.2601273, -97.7515848 30.260179, -97.7516321 30.2602291))",film,red
library,Munday Library,"POLYGON ((-97.757883 30.2310294, -97.7577658 30.2312375, -97.7576897 30.2312042, -97.7575768 30.2314068, -97.7569971 30.2311661, -97.7571244 30.2309369, -97.7573044 30.2310092, -97.757388 30.2308528, -97.7575158 30.230905, -97.75754 30.2308606, -97.75763 30.2308979, -97.7576171 30.230921, -97.757883 30.2310294))",book,orange
theatre,Mary Moody Northern Theater,"POLYGON ((-97.7531072 30.2295027, -97.7531528 30.2294721, -97.7531844 30.2294303, -97.7531986 30.229382, -97.7531938 30.2293323, -97.7531706 30.2292866, -97.7531314 30.22925, -97.7530806 30.2292264, -97.7530236 30.2292183, -97.7529667 30.2292267, -97.7529162 30.2292505, -97.7528774 30.2292871, -97.7528544 30.2293327, -97.7528497 30.2293823, -97.7528639 30.2294304, -97.7528954 30.229472, -97.7529409 30.2295026, -97.7529953 30.2295187, -97.7530528 30.2295187, -97.7531072 30.2295027))",film,red
restaurant,La Mancha,"POLYGON ((-97.740931 30.3226627, -97.7410795 30.3224435, -97.7408516 30.3223285, -97.7407031 30.3225477, -97.740931 30.3226627))",cutlery,green
restaurant,Tres Amigos Restaurant,"POLYGON ((-97.6744276 30.3240081, -97.6745349 30.3238391, -97.6746587 30.3239035, -97.6747012 30.3238739, -97.6748085 30.3239202, -97.6747526 30.3240308, -97.6748085 30.3240614, -97.6747897 30.3241054, -97.674728 30.3240799, -97.6746641 30.3241443, -97.6744276 30.3240081))",cutlery,green
restaurant,Hooters,"POLYGON ((-97.6758117 30.4827161, -97.6758237 30.4828631, -97.6756131 30.4828758, -97.6756012 30.4827288, -97.6758117 30.4827161))",cutlery,green
restaurant,Hanovers 2.0,"POLYGON ((-97.6736793 30.4765513, -97.6733488 30.4763928, -97.6734642 30.4762141, -97.6737947 30.4763726, -97.6736793 30.4765513))",cutlery,green
theatre,G. A. Bailey Center for the Performing Arts,"POLYGON ((-97.6822616 30.2587325, -97.6822068 30.2587206, -97.6821655 30.2587117, -97.6821409 30.2586994, -97.6821175 30.258679, -97.6820738 30.258641, -97.6821149 30.2585737, -97.6821246 30.2585741, -97.6821866 30.2585026, -97.6822234 30.2584483, -97.6821893 30.258433, -97.6822704 30.2583118, -97.6823651 30.2583581, -97.6823846 30.2583676, -97.6824842 30.2584162, -97.6824187 30.2585179, -97.6823876 30.2585041, -97.6823403 30.2585762, -97.6823019 30.258655, -97.6822982 30.2586625, -97.6823055 30.2586661, -97.6822616 30.2587325))",film,red
restaurant,Outback Steakhouse,"POLYGON ((-97.6777429 30.4944601, -97.6777375 30.494192, -97.6774554 30.4941987, -97.6774908 30.4944832, -97.6777429 30.4944601))",cutlery,green
place_of_worship,University Catholic Center,"POLYGON ((-97.7402404 30.2835937, -97.7398406 30.2835633, -97.7398788 30.2831874, -97.7402787 30.2832177, -97.7402404 30.2835937))",institution,orange
restaurant,Simply Pho House,"POLYGON ((-97.9429832 30.3087381, -97.9430614 30.3085862, -97.9428278 30.3084966, -97.9427496 30.3086485, -97.9429832 30.3087381))",cutlery,green
cafe,Starbucks,"POLYGON ((-97.6900006 30.2177018, -97.6896546 30.21782, -97.6896277 30.2176439, -97.6898976 30.2175487, -97.689955 30.2175674, -97.6900006 30.2177018))",coffee,green
restaurant,Waffle House,"POLYGON ((-97.6881376 30.2185723, -97.6880526 30.218579, -97.6880317 30.21838, -97.6881168 30.2183733, -97.6881376 30.2185723))",cutlery,green
restaurant,Quality Seafood,"POLYGON ((-97.712381 30.3184526, -97.7126117 30.3179444, -97.712011 30.3177311, -97.7119224 30.3179386, -97.7121222 30.3180069, -97.7119867 30.3183172, -97.712381 30.3184526))",cutlery,green
events_venue,The Riley Building,"POLYGON ((-97.7458257 30.2667272, -97.745684 30.2666883, -97.7457735 30.2664446, -97.7458068 30.2663525, -97.7459495 30.2663909, -97.7458257 30.2667272))",institution,orange
bar,Rain on 4th,"POLYGON ((-97.745684 30.2666883, -97.7455409 30.2666474, -97.7456381 30.2663823, -97.745735 30.2664084, -97.7457265 30.2664319, -97.7457735 30.2664446, -97.745684 30.2666883))",beer,green
cinema,Galaxy Highland 10,"POLYGON ((-97.7081821 30.3296392, -97.7080534 30.3295785, -97.7080634 30.3295629, -97.7079389 30.329504, -97.7080464 30.3293346, -97.7077594 30.3291988, -97.7076393 30.3293878, -97.7075002 30.329322, -97.7074924 30.3293343, -97.7073555 30.3292695, -97.707365 30.3292545, -97.7072412 30.329196, -97.7073154 30.3290792, -97.7072982 30.3290711, -97.7073788 30.3289439, -97.7073863 30.3289474, -97.7075766 30.3286452, -97.7077549 30.3287289, -97.7076326 30.3289231, -97.7075929 30.3289045, -97.7075209 30.329019, -97.7074888 30.3290039, -97.7074373 30.3290859, -97.7074652 30.329099, -97.7075022 30.3290402, -97.7075311 30.3290537, -97.7076036 30.3289383, -97.7076424 30.3289565, -97.7077448 30.3287935, -97.7078413 30.3288387, -97.7078591 30.3288102, -97.707967 30.3288606, -97.7080086 30.3287944, -97.7083064 30.3289337, -97.7082658 30.3289982, -97.7083698 30.3290469, -97.708346 30.3290848, -97.7084397 30.3291286, -97.708351 30.3292697, -97.708389 30.3292875, -97.7083023 30.3294251, -97.7083297 30.329438, -97.7082788 30.3295187, -97.7082631 30.3295113, -97.7081821 30.3296392))",film,red
restaurant,ChoSun Galbi,"POLYGON ((-97.7066387 30.3300586, -97.7063915 30.3299451, -97.706502 30.3297659, -97.7067492 30.3298794, -97.7066387 30.3300586))",cutlery,green
restaurant,Taqueria Los Jaliscienses,"POLYGON ((-97.717558 30.3360915, -97.7174654 30.3360532, -97.7175699 30.3358648, -97.7176625 30.3359031, -97.717558 30.3360915))",cutlery,green
place_of_worship,Diocese of Austin Chancery,"POLYGON ((-97.7394681 30.2783652, -97.7393302 30.2783269, -97.7393664 30.2782306, -97.7393548 30.2782274, -97.7393518 30.2782188, -97.7393505 30.2782102, -97.7393503 30.2782013, -97.7393525 30.2781913, -97.7393564 30.2781842, -97.7393625 30.2781769, -97.7393698 30.2781706, -97.7393782 30.278165, -97.7393907 30.2781685, -97.7394283 30.2780685, -97.7394921 30.2780864, -97.739567 30.2781066, -97.7394681 30.2783652))",institution,orange
restaurant,Roaring Fork,"POLYGON ((-97.7380202 30.4007977, -97.7378275 30.4011107, -97.7376451 30.4010228, -97.7377359 30.4008948, -97.7376961 30.4008747, -97.7377175 30.4008423, -97.7376478 30.4008122, -97.7377413 30.4006751, -97.7380202 30.4007977))",cutlery,green
restaurant,Rudy's Country Store & Bar-B-Q,"POLYGON ((-97.8155379 30.2637643, -97.8153521 30.2635357, -97.8155116 30.263439, -97.8156974 30.2636676, -97.8155379 30.2637643))",cutlery,green
restaurant,County Line,"POLYGON ((-97.8359175 30.2974468, -97.8360508 30.2978242, -97.8357726 30.2978974, -97.8357355 30.2977922, -97.8358037 30.2977743, -97.8357076 30.297502, -97.8359175 30.2974468))",cutlery,green
restaurant,Golden Corral,"POLYGON ((-97.6773376 30.409569, -97.6774553 30.4093932, -97.6773457 30.4093387, -97.6773752 30.4092946, -97.6773127 30.4092634, -97.6773277 30.4092409, -97.6772564 30.4092054, -97.6772377 30.4092334, -97.677223 30.4092261, -97.6771955 30.4092673, -97.6769781 30.4091592, -97.6769471 30.4092054, -97.6769307 30.4091973, -97.6768801 30.4092729, -97.6768943 30.4092799, -97.67686 30.4093312, -97.6773376 30.409569))",cutlery,green
restaurant,Saltgrass Steak House,"POLYGON ((-97.9385137 30.3069956, -97.9384298 30.3069632, -97.9384206 30.3069828, -97.9382987 30.3069347, -97.9382947 30.3069422, -97.9382406 30.3069214, -97.938247 30.3069092, -97.9382047 30.306893, -97.9383105 30.3067071, -97.9383762 30.3067332, -97.9383821 30.3067192, -97.9384088 30.3067295, -97.9384056 30.3067361, -97.9384854 30.3067686, -97.9384996 30.306742, -97.938573 30.3067698, -97.9385552 30.306804, -97.9385998 30.3068201, -97.9385137 30.3069956))",cutlery,green
bar,Castro’s Bar & Grill,"POLYGON ((-97.9615918 30.3557459, -97.9614309 30.3556209, -97.9618547 30.355158, -97.9620317 30.3552645, -97.9615918 30.3557459))",beer,green
cafe,Starbucks,"POLYGON ((-97.874163 30.2325478, -97.8740357 30.2323854, -97.8739755 30.2324206, -97.8741029 30.232583, -97.874163 30.2325478))",coffee,green
restaurant,Jim's,"POLYGON ((-97.876556 30.2344904, -97.8766351 30.2343892, -97.8766007 30.2343691, -97.8766426 30.2343155, -97.8764187 30.2341848, -97.8763823 30.2342315, -97.8763693 30.2342239, -97.8762847 30.2343321, -97.876556 30.2344904))",cutlery,green
restaurant,Turnstile,"POLYGON ((-97.7234482 30.3841263, -97.7231717 30.384032, -97.7231958 30.3839531, -97.7234802 30.3840566, -97.7234482 30.3841263))",cutlery,green
restaurant,Lupe Tortilla,"POLYGON ((-97.8273219 30.291421, -97.8273179 30.2915043, -97.8272746 30.2915027, -97.8272726 30.2915464, -97.8273203 30.2915481, -97.8273151 30.2916596, -97.8275264 30.2916671, -97.8275278 30.2916374, -97.8275995 30.29164, -97.8276093 30.2914311, -97.8273219 30.291421))",cutlery,green
library,Austin Public Library - Spicewood Springs Branch,"POLYGON ((-97.7733931 30.4336329, -97.7732808 30.4338112, -97.7733474 30.4338424, -97.7732905 30.4339328, -97.7728068 30.4337064, -97.77286 30.4336219, -97.7728484 30.4336164, -97.7728188 30.4336026, -97.7728504 30.4335524, -97.7728759 30.4335643, -97.7729352 30.4335921, -97.7729895 30.4335058, -97.7732544 30.4336299, -97.7732845 30.433582, -97.7733931 30.4336329))",book,orange
restaurant,Bill Miller BBQ,"POLYGON ((-97.7296653 30.3593909, -97.7296143 30.3595637, -97.7295772 30.3595555, -97.7295713 30.3595757, -97.7295698 30.3595807, -97.7295174 30.3595691, -97.7295189 30.3595642, -97.7295248 30.359544, -97.7294371 30.3595247, -97.7294881 30.359352, -97.7296653 30.3593909))",cutlery,green
restaurant,Enchiladas Y Mas,"POLYGON ((-97.72695 30.3540158, -97.7269178 30.3540014, -97.7269062 30.3540207, -97.7268586 30.3539995, -97.7268702 30.3539801, -97.7267881 30.3539435, -97.7268616 30.3538208, -97.7270235 30.3538931, -97.72695 30.3540158))",cutlery,green
place_of_worship,Austin Taiwanese Presbyterian Church,"POLYGON ((-97.7434498 30.4185973, -97.7435672 30.4184171, -97.7433318 30.4183031, -97.7432132 30.4184853, -97.7432404 30.4184986, -97.7432188 30.4185318, -97.7431155 30.4184817, -97.7429994 30.4186599, -97.7431093 30.4187132, -97.7430944 30.4187361, -97.7431321 30.4187543, -97.7431477 30.4187304, -97.7433055 30.4188068, -97.7434099 30.4186464, -97.7432493 30.4185686, -97.7432832 30.4185167, -97.7434498 30.4185973))",institution,orange
cafe,Hey Cupcake,"POLYGON ((-97.7401927 30.3312182, -97.7404777 30.3312151, -97.7404812 30.3311483, -97.7403756 30.3311483, -97.740351 30.3310906, -97.7401962 30.3310937, -97.7401927 30.3312182))",coffee,green
bar,Little Longhorn Saloon,"POLYGON ((-97.7402512 30.3293896, -97.7402538 30.3293168, -97.7400638 30.3293117, -97.7400612 30.3293845, -97.7402512 30.3293896))",beer,green
library,Austin Public Library - Howson Branch,"POLYGON ((-97.7678118 30.2982167, -97.7675505 30.2980978, -97.7674332 30.2982898, -97.7676945 30.2984088, -97.7678118 30.2982167))",book,orange
cinema,Cinemark,"POLYGON ((-97.5984959 30.4707365, -97.5980833 30.4705947, -97.5981864 30.4703719, -97.598229 30.4703865, -97.5983439 30.4701381, -97.5983013 30.4701235, -97.5983561 30.4700049, -97.5987687 30.4701467, -97.5984959 30.4707365))",film,red
restaurant,Fire Bowl Cafe,"POLYGON ((-97.8193646 30.2264502, -97.81956 30.226439, -97.81956 30.2264235, -97.8195796 30.2264235, -97.8195714 30.2263377, -97.8195502 30.2263349, -97.8195958 30.2262617, -97.8195763 30.2262153, -97.8195844 30.2261914, -97.8195046 30.2261407, -97.819363 30.2263743, -97.8193646 30.2264502))",cutlery,green
place_of_worship,Calvary Worship Center,"POLYGON ((-97.6941208 30.4551536, -97.6941195 30.4547317, -97.6943901 30.4547311, -97.6943906 30.4548704, -97.6944084 30.4548704, -97.694409 30.4550802, -97.6943912 30.4550802, -97.6943914 30.455153, -97.6941208 30.4551536))",institution,orange
restaurant,K Pot Korean BBQ and Hot Pot,"POLYGON ((-97.8195338 30.2318085, -97.8196135 30.2316871, -97.8196869 30.2317231, -97.8197309 30.2316561, -97.8196598 30.2316212, -97.8197348 30.231507, -97.8195064 30.2313951, -97.8193078 30.2316977, -97.8195338 30.2318085))",cutlery,green
restaurant,Rosie's Tamale House,"POLYGON ((-97.9501317 30.3086721, -97.9497508 30.3086937, -97.9497469 30.3086433, -97.9496944 30.3086463, -97.9496869 30.3085469, -97.9501203 30.3085223, -97.9501317 30.3086721))",cutlery,green
place_of_worship,Little Zion Baptist Church,"POLYGON ((-97.5545556 30.3377378, -97.5544887 30.3377272, -97.5545287 30.3375381, -97.5546335 30.3375546, -97.5545988 30.3377187, -97.5546033 30.3377194, -97.5545962 30.3377534, -97.5545916 30.3377527, -97.5545874 30.337773, -97.554556 30.337768, -97.55456 30.3377491, -97.5545534 30.337748, -97.5545556 30.3377378))",institution,orange
place_of_worship,The Austin Vineyard Church,"POLYGON ((-97.7680624 30.4573575, -97.7677704 30.4574391, -97.767629 30.4570633, -97.767921 30.4569816, -97.7680624 30.4573575))",institution,orange
social_centre,Windermere Clubhouse,"POLYGON ((-97.6413187 30.4580409, -97.6413797 30.4579537, -97.641411 30.45797, -97.6414694 30.4578865, -97.6413417 30.4578201, -97.6412223 30.4579908, -97.6413187 30.4580409))",institution,orange
place_of_worship,Shoreline Church,"POLYGON ((-97.6949364 30.4581615, -97.691608 30.4564296, -97.6899189 30.4571002, -97.690044 30.4573187, -97.6895414 30.4575174, -97.6891984 30.4580011, -97.6896749 30.4582393, -97.690492 30.4586735, -97.6913456 30.4591914, -97.6919864 30.4596585, -97.6923722 30.4598606, -97.6925602 30.4590664, -97.6926649 30.458893, -97.6939604 30.4595811, -97.6947187 30.4597058, -97.6949364 30.4581615))",institution,orange
cinema,Cinemark Hill Country Galleria,"POLYGON ((-97.9408444 30.3100225, -97.9404408 30.3098648, -97.9404968 30.3097574, -97.9402134 30.309647, -97.9403769 30.3093186, -97.9413567 30.309698, -97.9411772 30.3100497, -97.9408893 30.3099358, -97.9408444 30.3100225))",film,red
place_of_worship,Park Hills Baptist Church,"POLYGON ((-97.7824504 30.2679191, -97.7825412 30.2676275, -97.7821961 30.2675472, -97.7822282 30.2674494, -97.7821096 30.2674236, -97.7820818 30.2675242, -97.781944 30.2674946, -97.7819226 30.2675777, -97.7818959 30.2675915, -97.7818788 30.2676303, -97.7818756 30.2676902, -97.781804 30.2677096, -97.781773 30.267812, -97.7820156 30.2678656, -97.7820294 30.2678204, -97.7824504 30.2679191))",institution,orange
place_of_worship,Saint Albert the Great Catholic Church,"POLYGON ((-97.6996512 30.4032589, -97.699678 30.4031895, -97.6997397 30.4032219, -97.6998148 30.4030694, -97.6997558 30.4030485, -97.6997841 30.4029964, -97.6997626 30.4029941, -97.6997814 30.4029455, -97.6998899 30.4028866, -97.6997504 30.4027108, -97.6996431 30.4027594, -97.6995734 30.40269, -97.6994688 30.4027339, -97.6994473 30.4027709, -97.6994795 30.4028149, -97.6994205 30.4029213, -97.6993481 30.403074, -97.6993898 30.4030889, -97.6993588 30.4031572, -97.6996512 30.4032589))",institution,orange
restaurant,Quickie Pickie,"POLYGON ((-97.7273231 30.2687906, -97.7273613 30.2687151, -97.7271674 30.2686418, -97.7271292 30.2687173, -97.7273231 30.2687906))",cutlery,green
restaurant,Cracker Barrel,"POLYGON ((-97.822797 30.0849318, -97.8225815 30.084734, -97.8223084 30.0849567, -97.8225238 30.0851545, -97.822797 30.0849318))",cutlery,green
restaurant,Chili's,"POLYGON ((-97.8235547 30.0845044, -97.8235548 30.0842869, -97.8233129 30.0842868, -97.8233128 30.0844756, -97.8233727 30.0844756, -97.8233727 30.0845567, -97.8234564 30.0845567, -97.8234565 30.0845043, -97.8235547 30.0845044))",cutlery,green
library,Austin Public Library - Willie Mae Kirk Branch,"POLYGON ((-97.7000448 30.2730689, -97.7000064 30.2729138, -97.6999411 30.2729258, -97.6999176 30.2728308, -97.6995964 30.2728902, -97.6996114 30.2729507, -97.6994906 30.2729731, -97.6995259 30.2731153, -97.699615 30.2730989, -97.6996267 30.2731461, -97.7000448 30.2730689))",book,orange
restaurant,Pizza Hut,"POLYGON ((-97.6978987 30.2717295, -97.6977174 30.2717644, -97.697681 30.2716229, -97.6978622 30.271588, -97.6978987 30.2717295))",cutlery,green
place_of_worship,Mt Zion Baptist Church,"POLYGON ((-97.7052971 30.2773606, -97.7051703 30.2773843, -97.7052182 30.2775748, -97.7051985 30.2775785, -97.7052154 30.2776458, -97.7053934 30.2776124, -97.7054041 30.277655, -97.7058097 30.2775789, -97.7057429 30.2773135, -97.7053254 30.2773849, -97.7053059 30.2773955, -97.7052971 30.2773606))",institution,orange
restaurant,Patrizi's,"POLYGON ((-97.8632146 30.340422, -97.8630054 30.3403549, -97.8630939 30.3401744, -97.8632816 30.3402438, -97.8632146 30.340422))",cutlery,green
restaurant,Topgolf,"POLYGON ((-97.7171771 30.398757, -97.7170646 30.3986908, -97.7171194 30.398634, -97.7171908 30.398544, -97.7172786 30.398428, -97.7173417 30.3983168, -97.7173938 30.3981724, -97.7174268 30.3980351, -97.7174405 30.3978695, -97.7174323 30.3977275, -97.7174789 30.3977275, -97.7174789 30.3976825, -97.7175722 30.3976849, -97.7175832 30.3977724, -97.7175859 30.3978624, -97.7175887 30.397931, -97.7177396 30.3979618, -97.7177204 30.3981062, -97.7177012 30.3982056, -97.71766 30.3983263, -97.7176106 30.3984351, -97.7175365 30.3985748, -97.7174515 30.3986837, -97.7173719 30.3986434, -97.7173143 30.3987097, -97.7172758 30.398757, -97.7172237 30.3987192, -97.7171771 30.398757))",cutlery,green
cafe,Starbucks,"POLYGON ((-97.8169701 30.0901325, -97.816972 30.090072, -97.8167441 30.0900666, -97.8167422 30.0901271, -97.8169701 30.0901325))",coffee,green
restaurant,Bill Miller Bar-B-Q,"POLYGON ((-97.8232394 30.0891189, -97.8232365 30.088947, -97.8229891 30.0889501, -97.822992 30.089122, -97.8232394 30.0891189))",cutlery,green
restaurant,Olive Garden,"POLYGON ((-97.6765025 30.4843795, -97.6764975 30.4841116, -97.6762081 30.4841156, -97.6762131 30.4843835, -97.6765025 30.4843795))",cutlery,green
restaurant,Hurricane Grill,"POLYGON ((-97.6801758 30.4807568, -97.6801547 30.4805929, -97.6799018 30.4806129, -97.6799159 30.4807687, -97.6801141 30.4807624, -97.6801758 30.4807568))",cutlery,green
bar,Skylark Lounge,"POLYGON ((-97.7040781 30.2848321, -97.7041724 30.2847934, -97.7041287 30.2847137, -97.7040343 30.2847524, -97.7040781 30.2848321))",beer,green
restaurant,Applebee's,"POLYGON ((-97.681713 30.4825858, -97.6816739 30.4825019, -97.6816659 30.4825047, -97.6816392 30.4824475, -97.6815917 30.482464, -97.6815881 30.4824563, -97.6813934 30.4825238, -97.6814628 30.4826725, -97.681713 30.4825858))",cutlery,green
restaurant,Tokyo Steak House and Sushi Bar,"POLYGON ((-97.6826198 30.4818926, -97.6825312 30.4816999, -97.6825703 30.4816866, -97.6825657 30.4816765, -97.682638 30.4816518, -97.6826423 30.4816612, -97.6828433 30.4815926, -97.6829322 30.481786, -97.6826198 30.4818926))",cutlery,green
restaurant,Red Lobster,"POLYGON ((-97.6825368 30.4808732, -97.6825251 30.4807225, -97.6825405 30.4807216, -97.6825351 30.480652, -97.6825154 30.4806531, -97.6825121 30.4806109, -97.6824195 30.4806163, -97.6824178 30.4805941, -97.6823532 30.4805979, -97.6823547 30.4806173, -97.6822575 30.4806229, -97.6822606 30.4806632, -97.6822465 30.480664, -97.6822598 30.480836, -97.682312 30.480833, -97.6823161 30.4808859, -97.6825368 30.4808732))",cutlery,green
restaurant,LongHorn Steakhouse,"POLYGON ((-97.6812402 30.480926, -97.6812352 30.4808644, -97.6812666 30.4808626, -97.6812643 30.4808339, -97.681273 30.4808334, -97.6812676 30.4807662, -97.6812579 30.4807668, -97.6812556 30.4807388, -97.6809804 30.4807553, -97.6809975 30.4809668, -97.6811731 30.4809562, -97.6811717 30.4809387, -97.6811931 30.4809374, -97.6811924 30.4809289, -97.6812402 30.480926))",cutlery,green
